,0,1,2
97,ILSVRC2012_val_00047080.JPEG,n01496331,1
98,ILSVRC2012_val_00047589.JPEG,n01496331,1
99,ILSVRC2012_val_00048119.JPEG,n01496331,1
100,ILSVRC2012_val_00001935.JPEG,n01498041,2
101,ILSVRC2012_val_00002284.JPEG,n01498041,2
102,ILSVRC2012_val_00002480.JPEG,n01498041,2
103,ILSVRC2012_val_00003518.JPEG,n01498041,2
104,ILSVRC2012_val_00004873.JPEG,n01498041,2
105,ILSVRC2012_val_00005642.JPEG,n01498041,2
106,ILSVRC2012_val_00006402.JPEG,n01498041,2
107,ILSVRC2012_val_00008952.JPEG,n01498041,2
108,ILSVRC2012_val_00009734.JPEG,n01498041,2
109,ILSVRC2012_val_00012259.JPEG,n01498041,2
110,ILSVRC2012_val_00013655.JPEG,n01498041,2
111,ILSVRC2012_val_00014771.JPEG,n01498041,2
112,ILSVRC2012_val_00015045.JPEG,n01498041,2
113,ILSVRC2012_val_00015373.JPEG,n01498041,2
114,ILSVRC2012_val_00021793.JPEG,n01498041,2
115,ILSVRC2012_val_00023239.JPEG,n01498041,2
116,ILSVRC2012_val_00024204.JPEG,n01498041,2
117,ILSVRC2012_val_00024719.JPEG,n01498041,2
118,ILSVRC2012_val_00025051.JPEG,n01498041,2
119,ILSVRC2012_val_00026908.JPEG,n01498041,2
120,ILSVRC2012_val_00027005.JPEG,n01498041,2
121,ILSVRC2012_val_00027415.JPEG,n01498041,2
122,ILSVRC2012_val_00028450.JPEG,n01498041,2
123,ILSVRC2012_val_00029169.JPEG,n01498041,2
124,ILSVRC2012_val_00030380.JPEG,n01498041,2
125,ILSVRC2012_val_00030470.JPEG,n01498041,2
126,ILSVRC2012_val_00032394.JPEG,n01498041,2
127,ILSVRC2012_val_00032441.JPEG,n01498041,2
128,ILSVRC2012_val_00033337.JPEG,n01498041,2
129,ILSVRC2012_val_00033942.JPEG,n01498041,2
130,ILSVRC2012_val_00036118.JPEG,n01498041,2
131,ILSVRC2012_val_00036157.JPEG,n01498041,2
132,ILSVRC2012_val_00037740.JPEG,n01498041,2
133,ILSVRC2012_val_00037753.JPEG,n01498041,2
134,ILSVRC2012_val_00037798.JPEG,n01498041,2
135,ILSVRC2012_val_00038215.JPEG,n01498041,2
136,ILSVRC2012_val_00038935.JPEG,n01498041,2
137,ILSVRC2012_val_00039308.JPEG,n01498041,2
138,ILSVRC2012_val_00039525.JPEG,n01498041,2
139,ILSVRC2012_val_00040342.JPEG,n01498041,2
140,ILSVRC2012_val_00041872.JPEG,n01498041,2
141,ILSVRC2012_val_00042175.JPEG,n01498041,2
142,ILSVRC2012_val_00042385.JPEG,n01498041,2
143,ILSVRC2012_val_00042534.JPEG,n01498041,2
144,ILSVRC2012_val_00042547.JPEG,n01498041,2
145,ILSVRC2012_val_00043229.JPEG,n01498041,2
146,ILSVRC2012_val_00043323.JPEG,n01498041,2
147,ILSVRC2012_val_00043702.JPEG,n01498041,2
148,ILSVRC2012_val_00046497.JPEG,n01498041,2
149,ILSVRC2012_val_00049253.JPEG,n01498041,2
150,ILSVRC2012_val_00000198.JPEG,n01560419,3
151,ILSVRC2012_val_00000217.JPEG,n01560419,3
152,ILSVRC2012_val_00000439.JPEG,n01560419,3
153,ILSVRC2012_val_00000638.JPEG,n01560419,3
154,ILSVRC2012_val_00001024.JPEG,n01560419,3
155,ILSVRC2012_val_00001720.JPEG,n01560419,3
156,ILSVRC2012_val_00001751.JPEG,n01560419,3
157,ILSVRC2012_val_00002052.JPEG,n01560419,3
158,ILSVRC2012_val_00004037.JPEG,n01560419,3
159,ILSVRC2012_val_00006321.JPEG,n01560419,3
160,ILSVRC2012_val_00006603.JPEG,n01560419,3
161,ILSVRC2012_val_00007263.JPEG,n01560419,3
162,ILSVRC2012_val_00009807.JPEG,n01560419,3
163,ILSVRC2012_val_00011267.JPEG,n01560419,3
164,ILSVRC2012_val_00011331.JPEG,n01560419,3
165,ILSVRC2012_val_00011420.JPEG,n01560419,3
166,ILSVRC2012_val_00012870.JPEG,n01560419,3
167,ILSVRC2012_val_00014046.JPEG,n01560419,3
168,ILSVRC2012_val_00014678.JPEG,n01560419,3
169,ILSVRC2012_val_00016840.JPEG,n01560419,3
170,ILSVRC2012_val_00017310.JPEG,n01560419,3
171,ILSVRC2012_val_00018145.JPEG,n01560419,3
172,ILSVRC2012_val_00018672.JPEG,n01560419,3
173,ILSVRC2012_val_00018680.JPEG,n01560419,3
174,ILSVRC2012_val_00020788.JPEG,n01560419,3
175,ILSVRC2012_val_00021085.JPEG,n01560419,3
176,ILSVRC2012_val_00025526.JPEG,n01560419,3
177,ILSVRC2012_val_00026010.JPEG,n01560419,3
178,ILSVRC2012_val_00026362.JPEG,n01560419,3
179,ILSVRC2012_val_00026541.JPEG,n01560419,3
180,ILSVRC2012_val_00026929.JPEG,n01560419,3
181,ILSVRC2012_val_00028230.JPEG,n01560419,3
182,ILSVRC2012_val_00029835.JPEG,n01560419,3
183,ILSVRC2012_val_00030283.JPEG,n01560419,3
184,ILSVRC2012_val_00030966.JPEG,n01560419,3
185,ILSVRC2012_val_00031649.JPEG,n01560419,3
186,ILSVRC2012_val_00031772.JPEG,n01560419,3
187,ILSVRC2012_val_00033691.JPEG,n01560419,3
188,ILSVRC2012_val_00034720.JPEG,n01560419,3
189,ILSVRC2012_val_00036999.JPEG,n01560419,3
190,ILSVRC2012_val_00039759.JPEG,n01560419,3
191,ILSVRC2012_val_00041990.JPEG,n01560419,3
192,ILSVRC2012_val_00042048.JPEG,n01560419,3
193,ILSVRC2012_val_00042600.JPEG,n01560419,3
194,ILSVRC2012_val_00044009.JPEG,n01560419,3
195,ILSVRC2012_val_00045785.JPEG,n01560419,3
196,ILSVRC2012_val_00046173.JPEG,n01560419,3
197,ILSVRC2012_val_00047474.JPEG,n01560419,3
198,ILSVRC2012_val_00048178.JPEG,n01560419,3
199,ILSVRC2012_val_00049803.JPEG,n01560419,3
200,ILSVRC2012_val_00000476.JPEG,n01582220,4
201,ILSVRC2012_val_00000963.JPEG,n01582220,4
202,ILSVRC2012_val_00002536.JPEG,n01582220,4
203,ILSVRC2012_val_00003092.JPEG,n01582220,4
204,ILSVRC2012_val_00003665.JPEG,n01582220,4
205,ILSVRC2012_val_00003762.JPEG,n01582220,4
206,ILSVRC2012_val_00004518.JPEG,n01582220,4
207,ILSVRC2012_val_00004559.JPEG,n01582220,4
208,ILSVRC2012_val_00006171.JPEG,n01582220,4
209,ILSVRC2012_val_00007231.JPEG,n01582220,4
210,ILSVRC2012_val_00008347.JPEG,n01582220,4
211,ILSVRC2012_val_00008512.JPEG,n01582220,4
212,ILSVRC2012_val_00008786.JPEG,n01582220,4
213,ILSVRC2012_val_00009981.JPEG,n01582220,4
214,ILSVRC2012_val_00010501.JPEG,n01582220,4
215,ILSVRC2012_val_00011501.JPEG,n01582220,4
216,ILSVRC2012_val_00016794.JPEG,n01582220,4
217,ILSVRC2012_val_00017648.JPEG,n01582220,4
218,ILSVRC2012_val_00018183.JPEG,n01582220,4
219,ILSVRC2012_val_00018250.JPEG,n01582220,4
220,ILSVRC2012_val_00021956.JPEG,n01582220,4
221,ILSVRC2012_val_00024025.JPEG,n01582220,4
222,ILSVRC2012_val_00024044.JPEG,n01582220,4
223,ILSVRC2012_val_00025806.JPEG,n01582220,4
224,ILSVRC2012_val_00029695.JPEG,n01582220,4
225,ILSVRC2012_val_00030017.JPEG,n01582220,4
226,ILSVRC2012_val_00030073.JPEG,n01582220,4
227,ILSVRC2012_val_00030845.JPEG,n01582220,4
228,ILSVRC2012_val_00032667.JPEG,n01582220,4
229,ILSVRC2012_val_00033150.JPEG,n01582220,4
230,ILSVRC2012_val_00033483.JPEG,n01582220,4
231,ILSVRC2012_val_00034437.JPEG,n01582220,4
232,ILSVRC2012_val_00035348.JPEG,n01582220,4
233,ILSVRC2012_val_00036015.JPEG,n01582220,4
234,ILSVRC2012_val_00037436.JPEG,n01582220,4
235,ILSVRC2012_val_00037806.JPEG,n01582220,4
236,ILSVRC2012_val_00037824.JPEG,n01582220,4
237,ILSVRC2012_val_00037920.JPEG,n01582220,4
238,ILSVRC2012_val_00039004.JPEG,n01582220,4
239,ILSVRC2012_val_00039219.JPEG,n01582220,4
240,ILSVRC2012_val_00040439.JPEG,n01582220,4
241,ILSVRC2012_val_00040938.JPEG,n01582220,4
242,ILSVRC2012_val_00041051.JPEG,n01582220,4
243,ILSVRC2012_val_00041135.JPEG,n01582220,4
244,ILSVRC2012_val_00041206.JPEG,n01582220,4
245,ILSVRC2012_val_00044192.JPEG,n01582220,4
246,ILSVRC2012_val_00044507.JPEG,n01582220,4
247,ILSVRC2012_val_00045948.JPEG,n01582220,4
248,ILSVRC2012_val_00046917.JPEG,n01582220,4
249,ILSVRC2012_val_00047827.JPEG,n01582220,4
250,ILSVRC2012_val_00000962.JPEG,n01601694,5
251,ILSVRC2012_val_00002872.JPEG,n01601694,5
252,ILSVRC2012_val_00005576.JPEG,n01601694,5
253,ILSVRC2012_val_00006907.JPEG,n01601694,5
254,ILSVRC2012_val_00008495.JPEG,n01601694,5
255,ILSVRC2012_val_00008510.JPEG,n01601694,5
256,ILSVRC2012_val_00008816.JPEG,n01601694,5
257,ILSVRC2012_val_00009401.JPEG,n01601694,5
258,ILSVRC2012_val_00009597.JPEG,n01601694,5
259,ILSVRC2012_val_00010880.JPEG,n01601694,5
260,ILSVRC2012_val_00011519.JPEG,n01601694,5
261,ILSVRC2012_val_00012797.JPEG,n01601694,5
262,ILSVRC2012_val_00013223.JPEG,n01601694,5
263,ILSVRC2012_val_00013955.JPEG,n01601694,5
264,ILSVRC2012_val_00014673.JPEG,n01601694,5
265,ILSVRC2012_val_00015264.JPEG,n01601694,5
266,ILSVRC2012_val_00015922.JPEG,n01601694,5
267,ILSVRC2012_val_00016909.JPEG,n01601694,5
268,ILSVRC2012_val_00017028.JPEG,n01601694,5
269,ILSVRC2012_val_00019034.JPEG,n01601694,5
270,ILSVRC2012_val_00020349.JPEG,n01601694,5
271,ILSVRC2012_val_00020730.JPEG,n01601694,5
272,ILSVRC2012_val_00021656.JPEG,n01601694,5
273,ILSVRC2012_val_00022972.JPEG,n01601694,5
274,ILSVRC2012_val_00023895.JPEG,n01601694,5
275,ILSVRC2012_val_00024059.JPEG,n01601694,5
276,ILSVRC2012_val_00024643.JPEG,n01601694,5
277,ILSVRC2012_val_00025214.JPEG,n01601694,5
278,ILSVRC2012_val_00025524.JPEG,n01601694,5
279,ILSVRC2012_val_00026023.JPEG,n01601694,5
280,ILSVRC2012_val_00028099.JPEG,n01601694,5
281,ILSVRC2012_val_00028181.JPEG,n01601694,5
282,ILSVRC2012_val_00029430.JPEG,n01601694,5
283,ILSVRC2012_val_00030011.JPEG,n01601694,5
284,ILSVRC2012_val_00031973.JPEG,n01601694,5
285,ILSVRC2012_val_00033770.JPEG,n01601694,5
286,ILSVRC2012_val_00034929.JPEG,n01601694,5
287,ILSVRC2012_val_00036819.JPEG,n01601694,5
288,ILSVRC2012_val_00038159.JPEG,n01601694,5
289,ILSVRC2012_val_00039648.JPEG,n01601694,5
290,ILSVRC2012_val_00040903.JPEG,n01601694,5
291,ILSVRC2012_val_00043566.JPEG,n01601694,5
292,ILSVRC2012_val_00045581.JPEG,n01601694,5
293,ILSVRC2012_val_00045873.JPEG,n01601694,5
294,ILSVRC2012_val_00047121.JPEG,n01601694,5
295,ILSVRC2012_val_00047626.JPEG,n01601694,5
296,ILSVRC2012_val_00047732.JPEG,n01601694,5
297,ILSVRC2012_val_00048552.JPEG,n01601694,5
298,ILSVRC2012_val_00049669.JPEG,n01601694,5
299,ILSVRC2012_val_00049775.JPEG,n01601694,5
300,ILSVRC2012_val_00000128.JPEG,n01614925,6
301,ILSVRC2012_val_00002031.JPEG,n01614925,6
302,ILSVRC2012_val_00003330.JPEG,n01614925,6
303,ILSVRC2012_val_00006334.JPEG,n01614925,6
304,ILSVRC2012_val_00006571.JPEG,n01614925,6
305,ILSVRC2012_val_00007712.JPEG,n01614925,6
306,ILSVRC2012_val_00008151.JPEG,n01614925,6
307,ILSVRC2012_val_00008481.JPEG,n01614925,6
308,ILSVRC2012_val_00010889.JPEG,n01614925,6
309,ILSVRC2012_val_00013265.JPEG,n01614925,6
310,ILSVRC2012_val_00013702.JPEG,n01614925,6
311,ILSVRC2012_val_00014007.JPEG,n01614925,6
312,ILSVRC2012_val_00014082.JPEG,n01614925,6
313,ILSVRC2012_val_00014192.JPEG,n01614925,6
314,ILSVRC2012_val_00015516.JPEG,n01614925,6
315,ILSVRC2012_val_00017994.JPEG,n01614925,6
316,ILSVRC2012_val_00020052.JPEG,n01614925,6
317,ILSVRC2012_val_00021015.JPEG,n01614925,6
318,ILSVRC2012_val_00021104.JPEG,n01614925,6
319,ILSVRC2012_val_00022597.JPEG,n01614925,6
320,ILSVRC2012_val_00026050.JPEG,n01614925,6
321,ILSVRC2012_val_00026614.JPEG,n01614925,6
322,ILSVRC2012_val_00026707.JPEG,n01614925,6
323,ILSVRC2012_val_00027079.JPEG,n01614925,6
324,ILSVRC2012_val_00027196.JPEG,n01614925,6
325,ILSVRC2012_val_00027570.JPEG,n01614925,6
326,ILSVRC2012_val_00031465.JPEG,n01614925,6
327,ILSVRC2012_val_00032320.JPEG,n01614925,6
328,ILSVRC2012_val_00033435.JPEG,n01614925,6
329,ILSVRC2012_val_00034168.JPEG,n01614925,6
330,ILSVRC2012_val_00037795.JPEG,n01614925,6
331,ILSVRC2012_val_00038636.JPEG,n01614925,6
332,ILSVRC2012_val_00038804.JPEG,n01614925,6
333,ILSVRC2012_val_00039605.JPEG,n01614925,6
334,ILSVRC2012_val_00039859.JPEG,n01614925,6
335,ILSVRC2012_val_00040158.JPEG,n01614925,6
336,ILSVRC2012_val_00040242.JPEG,n01614925,6
337,ILSVRC2012_val_00040404.JPEG,n01614925,6
338,ILSVRC2012_val_00040474.JPEG,n01614925,6
339,ILSVRC2012_val_00040608.JPEG,n01614925,6
340,ILSVRC2012_val_00040970.JPEG,n01614925,6
341,ILSVRC2012_val_00042380.JPEG,n01614925,6
342,ILSVRC2012_val_00043779.JPEG,n01614925,6
343,ILSVRC2012_val_00044921.JPEG,n01614925,6
344,ILSVRC2012_val_00045612.JPEG,n01614925,6
345,ILSVRC2012_val_00046564.JPEG,n01614925,6
346,ILSVRC2012_val_00046632.JPEG,n01614925,6
347,ILSVRC2012_val_00048960.JPEG,n01614925,6
348,ILSVRC2012_val_00049531.JPEG,n01614925,6
349,ILSVRC2012_val_00049899.JPEG,n01614925,6
350,ILSVRC2012_val_00000318.JPEG,n01622779,7
351,ILSVRC2012_val_00001213.JPEG,n01622779,7
352,ILSVRC2012_val_00002228.JPEG,n01622779,7
353,ILSVRC2012_val_00002511.JPEG,n01622779,7
354,ILSVRC2012_val_00003169.JPEG,n01622779,7
355,ILSVRC2012_val_00003892.JPEG,n01622779,7
356,ILSVRC2012_val_00004345.JPEG,n01622779,7
357,ILSVRC2012_val_00004859.JPEG,n01622779,7
358,ILSVRC2012_val_00005770.JPEG,n01622779,7
359,ILSVRC2012_val_00006472.JPEG,n01622779,7
360,ILSVRC2012_val_00006916.JPEG,n01622779,7
361,ILSVRC2012_val_00008049.JPEG,n01622779,7
362,ILSVRC2012_val_00008178.JPEG,n01622779,7
363,ILSVRC2012_val_00008209.JPEG,n01622779,7
364,ILSVRC2012_val_00009415.JPEG,n01622779,7
365,ILSVRC2012_val_00009842.JPEG,n01622779,7
366,ILSVRC2012_val_00010022.JPEG,n01622779,7
367,ILSVRC2012_val_00010457.JPEG,n01622779,7
368,ILSVRC2012_val_00011414.JPEG,n01622779,7
369,ILSVRC2012_val_00014982.JPEG,n01622779,7
370,ILSVRC2012_val_00015913.JPEG,n01622779,7
371,ILSVRC2012_val_00016292.JPEG,n01622779,7
372,ILSVRC2012_val_00018062.JPEG,n01622779,7
373,ILSVRC2012_val_00018660.JPEG,n01622779,7
374,ILSVRC2012_val_00021133.JPEG,n01622779,7
375,ILSVRC2012_val_00021335.JPEG,n01622779,7
376,ILSVRC2012_val_00022709.JPEG,n01622779,7
377,ILSVRC2012_val_00023030.JPEG,n01622779,7
378,ILSVRC2012_val_00024052.JPEG,n01622779,7
379,ILSVRC2012_val_00025523.JPEG,n01622779,7
380,ILSVRC2012_val_00025913.JPEG,n01622779,7
381,ILSVRC2012_val_00026579.JPEG,n01622779,7
382,ILSVRC2012_val_00027519.JPEG,n01622779,7
383,ILSVRC2012_val_00027627.JPEG,n01622779,7
384,ILSVRC2012_val_00029497.JPEG,n01622779,7
385,ILSVRC2012_val_00031144.JPEG,n01622779,7
386,ILSVRC2012_val_00031890.JPEG,n01622779,7
387,ILSVRC2012_val_00032875.JPEG,n01622779,7
388,ILSVRC2012_val_00033063.JPEG,n01622779,7
389,ILSVRC2012_val_00034405.JPEG,n01622779,7
390,ILSVRC2012_val_00034593.JPEG,n01622779,7
391,ILSVRC2012_val_00035098.JPEG,n01622779,7
392,ILSVRC2012_val_00035608.JPEG,n01622779,7
393,ILSVRC2012_val_00037606.JPEG,n01622779,7
394,ILSVRC2012_val_00040434.JPEG,n01622779,7
395,ILSVRC2012_val_00043466.JPEG,n01622779,7
396,ILSVRC2012_val_00047963.JPEG,n01622779,7
397,ILSVRC2012_val_00048175.JPEG,n01622779,7
398,ILSVRC2012_val_00049639.JPEG,n01622779,7
399,ILSVRC2012_val_00049990.JPEG,n01622779,7
400,ILSVRC2012_val_00000498.JPEG,n01630670,8
401,ILSVRC2012_val_00002774.JPEG,n01630670,8
402,ILSVRC2012_val_00003189.JPEG,n01630670,8
403,ILSVRC2012_val_00003702.JPEG,n01630670,8
404,ILSVRC2012_val_00005698.JPEG,n01630670,8
405,ILSVRC2012_val_00005868.JPEG,n01630670,8
406,ILSVRC2012_val_00006331.JPEG,n01630670,8
407,ILSVRC2012_val_00006582.JPEG,n01630670,8
408,ILSVRC2012_val_00006844.JPEG,n01630670,8
409,ILSVRC2012_val_00007257.JPEG,n01630670,8
410,ILSVRC2012_val_00007288.JPEG,n01630670,8
411,ILSVRC2012_val_00007528.JPEG,n01630670,8
412,ILSVRC2012_val_00007561.JPEG,n01630670,8
413,ILSVRC2012_val_00007904.JPEG,n01630670,8
414,ILSVRC2012_val_00008249.JPEG,n01630670,8
415,ILSVRC2012_val_00009000.JPEG,n01630670,8
416,ILSVRC2012_val_00009670.JPEG,n01630670,8
417,ILSVRC2012_val_00011650.JPEG,n01630670,8
418,ILSVRC2012_val_00015274.JPEG,n01630670,8
419,ILSVRC2012_val_00016183.JPEG,n01630670,8
420,ILSVRC2012_val_00016422.JPEG,n01630670,8
421,ILSVRC2012_val_00016695.JPEG,n01630670,8
422,ILSVRC2012_val_00019780.JPEG,n01630670,8
423,ILSVRC2012_val_00020393.JPEG,n01630670,8
424,ILSVRC2012_val_00020696.JPEG,n01630670,8
425,ILSVRC2012_val_00021017.JPEG,n01630670,8
426,ILSVRC2012_val_00021083.JPEG,n01630670,8
427,ILSVRC2012_val_00023488.JPEG,n01630670,8
428,ILSVRC2012_val_00023932.JPEG,n01630670,8
429,ILSVRC2012_val_00026773.JPEG,n01630670,8
430,ILSVRC2012_val_00027269.JPEG,n01630670,8
431,ILSVRC2012_val_00029511.JPEG,n01630670,8
432,ILSVRC2012_val_00029854.JPEG,n01630670,8
433,ILSVRC2012_val_00031919.JPEG,n01630670,8
434,ILSVRC2012_val_00032171.JPEG,n01630670,8
435,ILSVRC2012_val_00032864.JPEG,n01630670,8
436,ILSVRC2012_val_00033261.JPEG,n01630670,8
437,ILSVRC2012_val_00034124.JPEG,n01630670,8
438,ILSVRC2012_val_00038449.JPEG,n01630670,8
439,ILSVRC2012_val_00038742.JPEG,n01630670,8
440,ILSVRC2012_val_00040174.JPEG,n01630670,8
441,ILSVRC2012_val_00043049.JPEG,n01630670,8
442,ILSVRC2012_val_00045101.JPEG,n01630670,8
443,ILSVRC2012_val_00045451.JPEG,n01630670,8
444,ILSVRC2012_val_00046430.JPEG,n01630670,8
445,ILSVRC2012_val_00047713.JPEG,n01630670,8
446,ILSVRC2012_val_00048046.JPEG,n01630670,8
447,ILSVRC2012_val_00048295.JPEG,n01630670,8
448,ILSVRC2012_val_00049350.JPEG,n01630670,8
449,ILSVRC2012_val_00049997.JPEG,n01630670,8
450,ILSVRC2012_val_00000088.JPEG,n01632458,9
451,ILSVRC2012_val_00001131.JPEG,n01632458,9
452,ILSVRC2012_val_00003157.JPEG,n01632458,9
453,ILSVRC2012_val_00003350.JPEG,n01632458,9
454,ILSVRC2012_val_00003863.JPEG,n01632458,9
455,ILSVRC2012_val_00006264.JPEG,n01632458,9
456,ILSVRC2012_val_00007050.JPEG,n01632458,9
457,ILSVRC2012_val_00009779.JPEG,n01632458,9
458,ILSVRC2012_val_00010462.JPEG,n01632458,9
459,ILSVRC2012_val_00010675.JPEG,n01632458,9
460,ILSVRC2012_val_00011657.JPEG,n01632458,9
461,ILSVRC2012_val_00013069.JPEG,n01632458,9
462,ILSVRC2012_val_00013271.JPEG,n01632458,9
463,ILSVRC2012_val_00015091.JPEG,n01632458,9
464,ILSVRC2012_val_00015709.JPEG,n01632458,9
465,ILSVRC2012_val_00016537.JPEG,n01632458,9
466,ILSVRC2012_val_00017012.JPEG,n01632458,9
467,ILSVRC2012_val_00018008.JPEG,n01632458,9
468,ILSVRC2012_val_00021024.JPEG,n01632458,9
469,ILSVRC2012_val_00021299.JPEG,n01632458,9
470,ILSVRC2012_val_00021906.JPEG,n01632458,9
471,ILSVRC2012_val_00023080.JPEG,n01632458,9
472,ILSVRC2012_val_00024164.JPEG,n01632458,9
473,ILSVRC2012_val_00024262.JPEG,n01632458,9
474,ILSVRC2012_val_00025435.JPEG,n01632458,9
475,ILSVRC2012_val_00025492.JPEG,n01632458,9
476,ILSVRC2012_val_00026813.JPEG,n01632458,9
477,ILSVRC2012_val_00027931.JPEG,n01632458,9
478,ILSVRC2012_val_00029491.JPEG,n01632458,9
479,ILSVRC2012_val_00029732.JPEG,n01632458,9
480,ILSVRC2012_val_00029977.JPEG,n01632458,9
481,ILSVRC2012_val_00030418.JPEG,n01632458,9
